Posicion                     Velocidad
t=5.000000, -0.832646, -1.178236, -0.517925, 4.483728, -2.081959, -1.076096
t=0.000000, -0.796776, -1.194891, -0.526534, 4.553590, -1.977189, -1.029928
t=0.008000, -0.760347, -1.210709, -0.534773, 4.620683, -1.870356, -0.982740
t=0.016000, -0.723382, -1.225672, -0.542635, 4.684923, -1.761510, -0.934551
t=0.024000, -0.685902, -1.239764, -0.550112, 4.746226, -1.650707, -0.885385
t=0.032000, -0.647932, -1.252969, -0.557195, 4.804508, -1.538001, -0.835265
t=0.040000, -0.609496, -1.265273, -0.563877, 4.859686, -1.423455, -0.784217
t=0.048000, -0.570619, -1.276661, -0.570151, 4.911678, -1.307131, -0.732267
t=0.056000, -0.531325, -1.287118, -0.576009, 4.960404, -1.189096, -0.679444
t=0.064000, -0.491642, -1.296631, -0.581444, 5.005781, -1.069419, -0.625778
t=0.072000, -0.451596, -1.305186, -0.586451, 5.047732, -0.948176, -0.571300
t=0.080000, -0.411214, -1.312772, -0.591021, 5.086177, -0.825441, -0.516044
t=0.088000, -0.370525, -1.319375, -0.595149, 5.121041, -0.701296, -0.460044
t=0.096000, -0.329556, -1.324985, -0.598830, 5.152249, -0.575823, -0.403336
t=0.104000, -0.288338, -1.329592, -0.602056, 5.179729, -0.449110, -0.345959
t=0.112000, -0.246901, -1.333185, -0.604824, 5.203408, -0.321248, -0.287952
t=0.120000, -0.205273, -1.335755, -0.607128, 5.223220, -0.192330, -0.229356
t=0.128000, -0.163487, -1.337294, -0.608963, 5.239098, -0.062454, -0.170215
t=0.136000, -0.121575, -1.337793, -0.610324, 5.250978, 0.068280, -0.110572
t=0.144000, -0.079567, -1.337247, -0.611209, 5.258802, 0.199767, -0.050473
t=0.152000, -0.037496, -1.335649, -0.611613, 5.262511, 0.331901, 0.010032
t=0.160000, 0.004604, -1.332994, -0.611532, 5.262053, 0.464569, 0.070896
t=0.168000, 0.046700, -1.329277, -0.610965, 5.257377, 0.597659, 0.132067
t=0.176000, 0.088759, -1.324496, -0.609909, 5.248438, 0.731054, 0.193493
t=0.184000, 0.130747, -1.318647, -0.608361, 5.235193, 0.864633, 0.255120
t=0.192000, 0.172628, -1.311730, -0.606320, 5.217606, 0.998274, 0.316893
t=0.200000, 0.214369, -1.303744, -0.603785, 5.195642, 1.131852, 0.378755
t=0.208000, 0.255934, -1.294689, -0.600755, 5.169274, 1.265239, 0.440649
t=0.216000, 0.297288, -1.284567, -0.597229, 5.138479, 1.398303, 0.502514
t=0.224000, 0.338396, -1.273381, -0.593209, 5.103238, 1.530914, 0.564291
t=0.232000, 0.379222, -1.261134, -0.588695, 5.063540, 1.662935, 0.625918
t=0.240000, 0.419730, -1.247830, -0.583688, 5.019376, 1.794231, 0.687333
t=0.248000, 0.459885, -1.233476, -0.578189, 4.970746, 1.924663, 0.748473
t=0.256000, 0.499651, -1.218079, -0.572201, 4.917655, 2.054092, 0.809273
t=0.264000, 0.538993, -1.201646, -0.565727, 4.860113, 2.182378, 0.869669
t=0.272000, 0.577873, -1.184187, -0.558770, 4.798138, 2.309379, 0.929596
t=0.280000, 0.616259, -1.165712, -0.551333, 4.731752, 2.434953, 0.988987
t=0.288000, 0.654113, -1.146233, -0.543421, 4.660987, 2.558957, 1.047777
t=0.296000, 0.691400, -1.125761, -0.535039, 4.585879, 2.681251, 1.105899
t=0.304000, 0.728088, -1.104311, -0.526192, 4.506471, 2.801691, 1.163288
t=0.312000, 0.764139, -1.081897, -0.516885, 4.422814, 2.920137, 1.219876
t=0.320000, 0.799522, -1.058536, -0.507126, 4.334964, 3.036447, 1.275598
t=0.328000, 0.834202, -1.034245, -0.496921, 4.242984, 3.150483, 1.330389
t=0.336000, 0.868145, -1.009041, -0.486278, 4.146946, 3.262108, 1.384183
t=0.344000, 0.901321, -0.982944, -0.475205, 4.046927, 3.371185, 1.436917
t=0.352000, 0.933696, -0.955975, -0.463710, 3.943010, 3.477581, 1.488526
t=0.360000, 0.965240, -0.928154, -0.451801, 3.835286, 3.581166, 1.538948
t=0.368000, 0.995923, -0.899505, -0.439490, 3.723853, 3.681811, 1.588122
t=0.376000, 1.025714, -0.870050, -0.426785, 3.608813, 3.779392, 1.635989
t=0.384000, 1.054584, -0.839815, -0.413697, 3.490276, 3.873789, 1.682489
t=0.392000, 1.082506, -0.808825, -0.400237, 3.368359, 3.964882, 1.727566
t=0.400000, 1.109453, -0.777106, -0.386416, 3.243183, 4.052561, 1.771164
t=0.408000, 1.135399, -0.744685, -0.372247, 3.114875, 4.136715, 1.813230
t=0.416000, 1.160318, -0.711591, -0.357741, 2.983568, 4.217242, 1.853714
t=0.424000, 1.184186, -0.677853, -0.342912, 2.849400, 4.294043, 1.892566
t=0.432000, 1.206981, -0.643501, -0.327771, 2.712514, 4.367024, 1.929739
